GeneID	GSM8290288	GSM8290289	GSM8290290	GSM8290291	GSM8290292	GSM8290293	GSM8290294	GSM8290295	GSM8290296	GSM8290297
286887	0	0	0	0	0	0	0	0	0	0
3853	0	0	2	0	0	1	0	0	0	0
3852	4	10	7	5	7	9	5	16	76	12
112802	0	0	0	0	0	0	0	1	0	0
121391	0	0	0	0	0	0	0	0	0	0
140807	0	9	10	55	4	2	9	6	2	2
319101	0	4	2	11	8	1	8	1	0	1
100127967	0	1	2	3	1	0	1	0	0	1
105369772	1	0	0	0	1	0	0	0	0	0
3849	0	2	1	2	3	3	2	2	4	0
3848	470	38	117	215	40	32	117	7	12	77
374454	0	0	0	0	0	0	0	0	0	0
51350	0	0	0	0	0	0	0	0	0	0
3850	0	0	0	0	0	0	0	0	0	0
3851	0	0	0	0	0	0	0	0	0	0
338785	9	14	22	1	3	1	6	2	1	1
196374	0	0	0	0	0	0	0	1	1	0
3856	8	17	6	34	38	25	13	81	43	36
113218482	1	1	2	1	2	1	0	5	2	3
3875	27	33	21	69	58	45	35	155	85	160
1975	4459	4759	2809	4948	6150	4898	4773	5888	5972	4348
283335	32	52	20	126	277	42	17	78	28	46
23371	473	1281	206	1649	4209	927	420	919	436	1390
102466193	1	0	0	1	0	0	0	0	0	0
84926	420	542	224	586	1325	701	571	1118	1003	1015
3489	1198	196	60	1332	1179	357	181	962	734	1507
8435	0	9	5	13	5	3	6	1	1	5
51380	69	436	368	540	925	251	482	134	97	504
283337	306	545	214	514	681	653	766	679	880	565
3695	118	231	47	190	131	391	371	409	641	215
5916	137	290	75	417	1489	365	268	727	474	721
84975	228	317	147	264	401	354	426	505	573	480
9700	218	207	331	337	86	69	487	47	52	39
5204	3680	5123	2441	4525	5604	4313	4932	5737	7960	4161
112268097	1690	2358	1413	1958	2249	1790	2263	2334	3286	1796
60314	436	479	253	562	736	408	597	583	686	516
8086	761	863	696	1110	1026	596	1263	542	559	712
121340	20	248	138	97	2685	147	102	409	175	611
6667	799	1053	653	1129	1369	951	1458	1079	970	1116
269	12	5	3	7	5	3	2	2	3	4
54458	3198	1732	1680	2020	1984	2929	2532	2934	4559	2649
5094	5035	4967	2452	5257	6244	5126	5385	6220	6435	4837
102157401	268	259	90	339	432	316	339	393	387	325
7786	613	734	436	666	939	691	770	887	835	840
6895	148	205	137	224	338	250	270	313	383	315
114108587	26	82	101	112	156	50	97	59	44	87
8620	22	69	106	118	151	32	88	42	19	72
11016	355	452	141	399	799	463	386	514	408	553
100652999	2	8	3	11	22	13	9	14	6	18
517	3793	3146	2051	2535	3863	2891	3265	3733	5182	2554
57658	870	1277	800	1799	2301	964	1595	992	906	1110
105369774	0	0	0	1	0	0	1	0	4	0
102216268	0	0	0	0	0	0	0	0	0	1
105378250	0	0	0	0	0	0	0	0	0	0
107984525	0	0	0	0	0	0	0	1	0	1
100874366	0	5	0	0	0	0	0	0	0	0
3229	0	2	0	0	1	0	0	0	0	0
105369775	0	2	0	0	0	0	0	0	0	0
3228	0	6	0	0	0	0	0	0	0	0
100124700	0	23	0	1	28	2	0	0	0	2
3227	0	19	0	15	60	2	4	1	5	7
100874365	0	8	5	19	58	6	3	1	2	7
3226	6	81	17	194	656	118	49	25	64	202
406973	0	0	0	0	0	0	0	0	0	0
100874364	0	11	0	8	24	5	6	0	0	7
100874363	9	34	2	69	146	19	9	2	4	13
3225	22	71	38	149	363	91	53	25	76	227
107984512	0	8	3	10	23	8	1	0	0	3
3224	15	62	10	116	321	74	46	9	76	209
3221	14	88	14	94	166	79	42	123	93	148
3222	4	28	3	20	59	23	7	32	21	73
3223	14	117	29	151	379	181	63	46	159	354
693200	0	0	0	0	0	0	0	0	0	0
440101	2	3	3	13	17	5	2	1	4	4
100240735	14	12	10	9	4	28	41	27	43	35
100240734	2	0	0	2	0	4	0	2	2	2
23583	189	221	143	223	326	248	372	357	500	319
400043	50	139	25	135	249	121	79	163	186	146
105369776	0	3	1	6	13	2	3	9	5	4
102724030	0	4	0	8	12	2	2	2	0	12
105369777	0	0	0	0	0	0	0	0	0	0
23468	873	863	641	1035	1205	634	1285	1093	681	843
100616400	78	72	61	109	138	54	111	97	71	80
112935960	5	11	30	40	5	7	51	9	7	15
3178	11539	10275	7446	11490	13742	10713	12864	12147	12926	9220
4778	4357	2861	4634	5418	1061	785	6181	431	157	662
22818	1597	1807	802	1413	2169	2010	2168	2626	3239	2090
442892	2	0	0	0	2	0	0	2	1	0
102724050	0	1	0	7	10	9	6	9	6	14
53831	199	30	225	157	164	391	482	298	800	316
25946	518	1196	118	453	1290	2789	1595	1927	6474	1826
3678	584	937	484	1338	2402	1864	1689	3975	3394	4606
121355	41	57	62	28	25	63	54	55	70	32
3071	1418	1897	1097	1234	1159	2748	2553	2267	3721	1982
5153	117	360	165	196	341	135	213	170	96	163
5502	667	343	34	123	725	97	30	15	172	23
644076	0	0	0	0	0	0	0	0	0	0
90070	0	0	0	0	0	0	0	0	0	0
117159	0	0	0	0	0	0	0	0	0	0
118430	0	0	0	0	0	1	6	1	3	1
9840	107	125	139	170	102	137	256	117	176	81
107984515	2	0	5	0	1	2	2	2	0	1
58158	0	0	0	0	0	0	0	0	0	0
101927484	0	0	0	0	0	0	0	0	0	0
441639	0	0	0	0	0	0	0	0	0	0
121364	0	0	0	0	0	0	0	0	0	0
254783	0	0	0	0	0	0	0	0	0	0
283365	0	0	0	0	0	0	0	0	0	0
390321	0	0	0	0	0	0	0	0	0	0
254786	0	0	0	0	0	0	0	0	0	0
390323	0	0	0	0	0	0	0	0	0	0
403282	0	0	0	0	0	0	0	0	0	0
390326	0	0	0	0	0	0	0	0	0	0
341416	0	0	0	0	0	0	0	0	0	0
390327	0	0	0	0	0	0	0	0	0	0
403284	0	0	0	0	0	0	0	0	0	1
341418	0	0	0	0	0	0	0	0	0	0
121129	0	0	0	0	0	0	0	0	0	0
121130	0	0	0	0	0	0	0	0	0	0
196410	52	115	28	57	120	196	80	265	102	126
3679	281	407	78	556	1655	350	200	396	129	752
100528022	1101	726	446	856	939	926	828	935	1562	865
2647	1420	893	604	1040	917	1143	1083	1200	1999	1053
5959	78	79	61	72	275	55	93	47	46	52
967	11896	15653	6831	7802	21467	21363	14268	25524	36763	24761
105369779	62	91	27	65	172	149	114	159	169	134
10220	88	157	71	129	304	186	180	304	204	211
84324	768	775	383	740	859	742	863	904	1182	790
29095	489	512	249	365	526	538	514	731	939	654
85406	183	318	105	213	314	337	315	399	421	392
440104	93	369	119	292	636	254	249	275	191	661
4327	213	1733	113	269	675	608	519	1149	899	2065
84305	361	442	168	301	388	415	533	524	631	361
1606	501	488	658	866	630	629	1037	697	494	753
6490	9	10	3	18	16	4	5	218	11	14
1017	379	334	414	485	320	293	643	353	239	301
5869	939	735	744	961	1169	844	889	913	993	915
6821	1082	916	942	1118	1492	995	1090	1110	1177	1146
64375	91	60	69	88	151	92	115	84	119	87
105369781	0	0	0	0	1	1	0	0	1	4
105369780	9	7	3	10	11	13	17	18	23	16
6231	10513	3305	2898	3133	14715	2573	3851	4363	5868	2671
2065	9	3	0	3	9	6	6	1	8	3
105369782	8	4	0	5	9	3	6	1	2	1
5036	2787	2107	1629	3011	2299	1616	3059	1976	2377	1580
6171	23732	25536	12911	24628	27988	22923	24924	32136	38916	19306
84872	53	98	55	144	212	148	174	213	223	209
23344	746	1193	310	932	1785	1254	1263	1422	1363	1141
107987175	16	19	12	19	47	31	41	34	32	24
140465	1704	753	179	511	1239	910	376	1284	835	819
4637	23179	20773	12745	17540	21963	17412	21213	26559	38777	22367
6601	955	1055	798	1270	1823	932	1265	998	925	1025
100189152	0	0	0	0	0	0	0	0	0	0
107984468	0	1	2	0	0	0	1	0	0	0
10193	394	502	201	445	541	515	553	639	687	539
79035	307	414	218	414	614	420	510	689	718	534
283375	13	21	18	13	31	11	31	21	12	24
283373	201	331	208	392	577	300	397	441	423	501
93058	146	118	97	113	230	110	126	169	129	152
1431	1843	1362	1273	1727	1941	1611	1818	1818	2298	1502
10330	716	1026	472	755	1267	946	1142	1764	1680	1330
112268098	56	68	36	49	48	48	67	71	45	61
9924	209	424	391	572	657	367	585	286	261	452
51561	2	14	1	14	23	27	39	26	65	29
6773	582	2107	1107	1329	2296	2421	2923	2340	2296	3310
319	0	7	0	0	0	0	1	1	1	0
8914	337	292	361	464	194	248	594	247	202	163
4284	0	1	1	0	5	0	1	0	1	2
283377	161	153	98	163	211	180	198	173	231	170
27165	6	9	7	14	16	7	16	11	7	11
106635541	1	1	0	1	2	0	1	1	1	0
5939	226	719	205	527	1020	587	487	778	688	1104
11176	379	660	445	778	720	832	939	830	715	756
506	5049	4738	2510	4946	6872	5712	6201	7209	9159	5621
692090	0	1	0	0	1	2	2	1	0	1
26789	0	0	0	1	1	1	2	0	0	1
10728	3130	2879	1593	3195	3637	3016	3849	3663	4032	3227
4666	8046	8273	6071	8991	10235	8226	9031	10101	12442	7692
5557	227	182	49	184	80	115	237	98	110	61
8630	4	11	3	13	14	6	19	4	5	54
121214	0	1	0	1	7	5	1	0	0	1
8608	3	49	8	27	27	10	21	6	10	7
11318	51	275	31	130	183	42	46	34	15	7
9880	33	87	35	65	93	90	122	98	78	85
6866	19	3	16	8	2	6	8	0	0	1
4640	2	11	4	1	11	27	20	8	35	33
23306	177	261	290	318	233	264	614	220	356	262
4665	125	477	120	301	745	517	373	584	605	376
6778	1533	2012	1972	2508	3057	2642	3085	2708	2865	2951
4035	2535	8657	1039	4722	17163	8131	3825	7668	7001	12184
105751187	0	5	0	2	7	5	3	7	5	2
100302201	0	0	0	0	0	0	0	0	0	0
11247	4	12	0	27	220	11	7	74	18	12
6472	933	943	606	783	1616	911	1246	1532	1318	969
56901	463	206	33	1427	4806	507	317	2357	625	1146
246329	1250	250	217	183	138	526	344	376	649	300
22864	414	627	336	558	846	530	631	662	624	752
3626	1	0	0	1	1	0	0	4	0	0
83729	0	8	2	2	19	2	8	7	2	12
2735	393	192	495	335	343	192	377	271	170	257
64333	1501	871	1979	1896	1090	1017	2083	1211	876	1282
4141	636	992	785	922	1067	1058	1775	1022	1140	1182
102465454	0	5	13	11	8	5	16	4	2	11
1649	255	423	313	406	739	417	585	519	626	421
693201	1	1	0	2	3	6	0	1	0	1
114785	752	732	1302	1358	1260	778	1326	761	741	1095
10540	1302	1409	870	1473	2008	1285	1558	1834	2049	1798
3798	19	19	15	31	12	3	37	5	5	3
79837	155	236	142	231	287	295	311	399	349	355
196403	73	218	65	269	684	286	182	387	183	477
115557	58	209	47	276	470	186	84	276	131	358
101927583	0	2	1	2	1	1	2	1	1	3
65012	5	19	5	22	28	10	18	11	5	50
2583	18	24	10	38	84	41	41	51	33	139
10956	3808	4832	2670	3849	8497	4943	4329	5753	6188	7142
116986	375	216	252	338	264	310	408	439	398	362
100130776	49	61	35	92	169	113	110	242	167	198
6302	752	934	420	769	1363	1115	1040	1291	1617	1149
1019	935	1109	532	1023	1519	1186	1308	1554	1839	1252
102466729	3	3	0	3	2	5	4	4	3	4
92979	131	243	109	222	389	344	256	282	458	276
1594	2	17	6	15	22	1075	791	82	1927	168
4234	104	151	76	93	216	241	295	200	551	221
25895	55	137	40	101	247	386	214	245	502	242
10102	268	274	205	258	369	400	531	330	875	398
10677	18	44	36	60	117	51	109	53	58	109
10106	1293	1905	722	2088	3174	2532	2043	2948	2931	2948
407016	0	0	0	0	0	1	1	0	0	0
105369783	4	1	8	2	7	0	3	1	2	1
283387	0	5	0	1	1	8	2	7	12	2
101927608	2	5	0	1	4	2	3	5	6	1
100506844	624	192	453	287	218	125	247	117	102	91
91419	243	74	129	99	123	50	140	49	66	68
105369784	0	0	0	0	0	0	0	0	0	0
105369785	0	0	0	0	0	0	0	0	0	0
105369786	0	0	0	0	0	0	0	0	0	0
105369787	0	0	0	0	0	0	0	0	0	0
105369788	0	0	0	0	0	0	0	0	0	0
105369789	0	0	0	0	0	0	0	0	0	0
101927653	0	0	0	0	2	0	0	0	0	0
100506869	5	0	0	0	0	0	0	1	0	0
121227	10	74	6	54	169	84	32	142	29	249
105369791	0	0	0	0	2	1	0	0	0	0
105369792	0	0	0	0	0	0	0	0	0	0
9194	39	143	30	86	253	94	119	240	105	189
105369793	0	0	0	0	0	0	0	0	0	0
338811	56	25	32	52	37	17	51	8	13	15
9958	1186	1484	1520	1871	763	1073	2910	885	873	1197
102465133	2	0	2	3	2	2	4	2	1	1
23041	155	486	413	420	721	377	642	439	269	551
283416	7	27	11	5	8	12	13	14	31	26
406891	1	0	2	4	4	0	4	3	1	4
57460	110	190	97	108	130	136	60	132	155	118
105369795	0	0	0	0	0	0	0	0	0	0
552	4	8	7	10	25	32	27	70	20	65
105369797	0	0	0	0	0	0	0	0	0	0
283417	12	56	109	52	82	22	58	51	12	67
10329	69	138	45	87	179	140	167	227	184	184
104169670	16	32	13	18	34	21	31	42	43	40
113218505	42	26	5	37	26	41	51	31	54	43
57522	29	177	31	74	318	66	67	130	98	178
105369801	1	4	0	1	5	0	2	3	1	3
105369798	0	0	0	0	0	0	0	0	0	0
144577	30	44	28	34	34	46	59	73	62	65
115749	0	0	0	1	1	0	0	1	0	0
11260	526	704	509	626	864	628	890	832	678	956
29110	135	342	133	245	339	459	556	505	504	545
105369803	0	0	0	0	0	0	0	0	0	1
107984521	10	0	3	8	1	1	5	5	1	1
105369804	0	0	0	0	0	0	1	1	0	0
283349	481	607	283	466	440	903	747	1084	1110	960
100500856	0	0	0	0	0	0	0	0	0	1
693129	0	0	0	0	0	0	0	0	0	1
2799	1384	3196	631	1129	3663	5511	3483	5003	7717	5705
23329	14	42	12	19	58	45	61	76	85	67
400046	0	2	0	2	8	0	0	2	0	2
109729131	0	0	0	0	0	0	0	0	0	0
107984522	0	22	0	1	15	1	1	0	1	0
11197	125	888	74	533	4434	216	71	164	78	30
23592	191	307	202	267	314	270	413	259	157	272
253827	355	336	213	416	832	301	182	355	205	654
100507065	5	11	7	12	15	8	6	15	5	20
105369809	0	0	1	1	1	1	2	1	1	0
105369187	0	0	0	0	0	0	0	0	0	0
105369808	0	0	0	0	0	0	0	0	0	0
105369807	3	5	0	3	8	0	6	7	3	5
105369806	0	0	0	0	0	0	0	0	0	0
204010	1	12	0	9	7	2	3	10	1	2
8091	27	44	38	28	15	8	64	52	14	42
100129940	4	25	20	33	104	12	26	15	5	18
102464827	0	0	0	0	0	0	0	0	0	0
105369810	0	0	0	0	0	0	0	0	0	0
84298	404	510	272	451	492	538	645	708	804	571
103625681	0	1	2	1	1	1	15	3	1	1
51643	1093	1152	654	1017	1603	1605	1415	1944	2372	2058
11213	471	408	632	661	568	772	1091	486	585	1129
102465249	0	1	0	2	2	2	1	3	2	5
92797	7	14	5	5	11	30	25	19	19	28
23426	16	27	17	16	38	21	45	40	36	31
105369811	0	0	0	0	1	0	0	0	0	0
102724421	0	0	0	0	0	0	0	0	0	0
55832	393	735	408	624	909	737	1021	1029	734	911
105369813	0	0	0	0	0	0	0	0	0	2
105369812	3	19	0	9	42	13	21	50	63	27
102724433	0	0	0	0	0	0	0	0	0	0
100507175	0	1	0	0	3	1	0	0	0	0
105369815	0	0	0	0	0	0	0	0	1	0
8445	92	424	92	189	449	350	441	604	386	418
105369816	2	8	1	5	14	7	14	10	5	11
101927901	0	0	1	2	1	0	1	0	0	1
107984531	1	1	0	1	3	0	1	0	1	0
107984526	0	5	0	0	0	1	0	2	3	0
101927922	0	1	0	1	4	1	2	1	1	0
100885789	0	3	0	3	7	4	55	3	11	0
3458	2	47	2	3	8	301	352	171	311	170
105369818	1	3	0	6	3	4	1	1	2	1
55801	1	21	1	2	4	45	219	31	86	20
50616	0	2	0	0	0	0	7	0	4	0
56890	107	134	170	147	136	174	290	109	69	117
105369819	29	71	17	24	7	270	159	48	382	51
100507195	20	75	9	19	14	469	196	92	549	109
5908	1780	2141	1564	1562	2099	2813	2793	2936	4161	3061
100379132	1	0	0	0	0	0	0	0	1	1
100507250	7	11	4	5	3	12	13	8	8	10
57122	266	330	238	382	343	275	549	300	238	296
55508	120	202	105	172	297	206	199	197	228	356
105369820	1	7	3	7	16	8	5	3	3	12
100130075	0	0	0	2	1	0	0	0	0	0
4193	456	1263	340	782	983	1075	1195	1348	1033	2139
1368	475	1184	87	269	727	1631	1092	893	1545	1824
107984471	0	3	0	0	1	1	2	1	0	2
11052	412	651	486	707	765	557	986	662	622	676
100302182	0	3	4	9	13	1	11	2	1	5
4069	43693	12182	36217	21129	17470	113521	101447	67402	260747	59798
8089	221	202	84	237	144	144	240	196	195	124
105369822	0	3	2	0	0	0	3	3	0	0
10818	64	225	91	112	295	169	168	227	117	213
109623461	0	0	0	0	0	0	0	0	0	0
100500903	0	0	0	0	0	0	0	0	0	0
100500868	0	0	0	0	0	0	0	0	0	0
10576	1125	1289	854	1341	1201	1053	1834	1508	1408	1072
376132	0	0	0	0	0	0	0	0	0	0
105369823	44	31	35	44	6	11	38	1	0	2
144453	40	39	45	12	7	4	83	0	2	3
101928002	0	5	9	12	0	0	7	0	0	0
117177	218	290	234	341	114	97	418	76	70	81
196446	1	7	1	4	0	0	0	2	0	1
105369826	0	0	0	1	1	1	0	1	0	0
101928062	28	40	38	36	31	33	71	33	43	34
4848	458	799	422	624	829	611	841	705	601	810
27345	45	229	14	68	195	49	35	101	34	56
105369827	0	2	0	0	1	0	0	0	2	1
5787	89	373	39	197	574	280	137	403	130	625
105369828	5	25	5	10	18	9	8	6	3	18
5801	0	1	0	1	2	2	0	4	1	6
7103	24	108	0	31	18	22	3	7	1	0
105369831	0	0	0	0	0	0	1	0	0	0
105369832	0	0	0	0	0	0	0	0	0	0
8549	7	0	0	1	2	0	3	3	0	2
105369833	0	0	0	0	0	0	0	0	0	0
196441	169	349	248	430	412	310	584	315	226	445
107984529	0	3	1	0	0	1	1	1	0	1
83591	21	53	18	31	74	53	60	86	61	56
55266	173	445	57	214	367	428	437	537	665	441
107984530	0	1	0	0	0	0	0	2	0	0
23011	522	685	435	600	777	820	735	962	937	785
64786	268	563	295	426	521	389	596	481	433	508
729633	12	42	24	24	25	11	21	15	6	15
121278	0	0	0	0	0	0	0	0	1	0
29953	2	37	1	12	15	1	8	0	0	0
283392	14	112	24	100	118	2	73	0	0	1
105369838	0	0	0	0	0	0	0	0	0	0
101928137	0	0	0	0	0	0	0	0	0	0
105369839	0	0	0	0	0	0	0	0	0	0
105369840	0	0	0	0	0	0	0	0	0	0
105369841	0	0	0	0	0	0	0	0	0	0
100507377	0	0	0	0	0	0	1	2	0	0
107987178	0	0	0	0	0	0	0	0	0	0
552889	588	850	438	681	1064	636	748	870	710	775
101929967	0	0	0	0	0	0	0	0	0	0
105369842	0	0	0	0	0	0	0	0	0	0
105369843	0	0	0	0	0	0	0	0	0	0
3747	0	0	0	0	0	0	0	0	1	0
100130268	0	0	0	0	0	0	0	0	0	0
107983975	0	0	0	0	0	0	1	0	0	0
84698	10	72	25	38	44	26	43	19	17	25
256710	2	24	14	23	28	9	15	10	15	16
144321	4	7	3	18	42	12	1	14	6	18
11010	516	1105	225	654	1049	1022	1253	1572	1464	1215
11103	346	575	236	408	602	526	651	728	679	620
105369844	0	1	0	0	0	0	0	0	0	0
107984533	0	0	0	0	0	0	0	0	0	0
105369846	0	0	0	0	0	0	0	0	0	0
105369847	0	0	0	2	1	0	2	0	0	0
22822	85	487	16	78	459	1050	675	2857	1733	1899
4673	3630	4208	2055	3531	4366	5104	4991	5540	7273	4783
105369848	2	2	0	2	1	2	4	1	0	8
79738	18	93	37	70	142	118	125	87	92	141
114882	382	756	413	589	748	674	842	866	827	993
105369850	5	11	3	3	6	7	9	3	6	7
105369851	4	1	2	0	3	0	0	0	0	0
23390	155	570	550	511	444	339	817	313	197	419
1466	87	232	19	265	701	164	150	427	208	313
144455	43	44	39	69	10	18	98	16	12	17
105369853	0	0	0	0	0	0	0	0	0	0
105369854	0	0	0	0	0	0	0	0	0	0
105369855	0	0	0	0	0	0	0	0	0	0
105369856	1	0	0	0	0	0	0	0	0	0
89795	15	149	8	21	123	84	40	48	27	35
105369860	0	0	0	0	0	0	0	0	0	0
105369859	0	0	0	0	0	0	0	0	0	0
6857	8	14	4	13	14	1	5	5	0	8
105369863	0	0	0	0	0	0	0	0	0	0
100302136	0	0	0	0	0	0	0	0	0	0
5074	39	201	75	94	215	86	74	98	84	251
105369864	0	0	0	3	1	0	1	0	0	3
4659	610	603	677	623	609	677	943	856	560	828
105369865	4	6	11	6	8	5	12	6	4	4
283310	2	13	1	5	2	4	1	5	5	1
374462	1	14	0	4	2	0	0	0	0	0
105369867	0	0	0	0	0	0	0	0	0	0
4618	121	2	2	0	2	27	0	3	1	0
4617	3	0	1	0	0	1	0	0	0	0
101928420	0	0	0	0	0	0	0	0	0	0
8825	385	89	327	283	127	130	155	129	77	174
693202	0	0	0	0	0	0	0	0	0	0
105369869	18	2	6	9	1	2	5	2	3	3
693203	0	0	0	0	0	0	0	0	0	0
79611	31	235	39	121	401	107	65	112	57	134
107984535	0	0	0	0	0	0	0	0	0	0
100616133	0	0	0	0	0	0	0	0	0	0
8499	3	76	11	36	255	43	33	35	16	85
102724663	0	0	0	0	4	0	0	0	0	0
105369872	0	0	0	0	3	0	0	0	1	0
101928449	0	0	0	0	0	0	0	0	0	0
105369873	0	0	0	0	2	0	0	1	0	0
29080	315	375	187	331	405	305	435	375	509	402
84190	36	74	22	56	133	71	106	104	107	99
107987180	0	1	0	0	2	0	0	0	1	1
107984487	0	0	0	0	0	0	0	0	0	0
160335	23	101	45	46	217	102	97	107	70	88
105369874	0	0	0	0	0	0	0	0	0	0
107984536	0	0	0	0	0	0	0	0	0	0
105369875	0	0	0	0	0	0	0	0	0	0
55117	0	0	1	2	1	0	0	2	0	0
102724680	0	0	0	0	0	0	0	0	0	0
144448	0	0	0	0	0	0	0	1	0	0
84125	1	0	0	3	3	0	0	5	1	0
8092	0	0	0	0	2	0	2	0	0	0
105369876	0	3	0	1	0	0	0	0	0	0
107984537	0	1	0	0	0	1	1	1	0	1
9182	2	8	1	14	37	19	5	22	7	12
4922	2	0	0	0	1	6	1	0	0	1
25834	0	2	0	0	1	2	1	3	6	0
105369877	0	0	0	0	0	0	0	0	0	0
113839519	0	0	0	0	0	0	0	0	0	0
105369878	0	0	0	0	0	0	0	0	0	0
105369879	0	0	0	0	0	0	0	0	0	0
107984478	0	0	0	0	0	0	0	0	0	0
105369880	0	0	0	0	0	0	0	0	0	0
105369881	0	0	0	0	0	0	0	0	0	0
110806294	0	0	0	0	0	0	0	0	0	0
400058	0	0	0	0	0	0	0	0	0	0
160419	0	0	1	0	0	0	0	1	0	0
107984542	0	0	0	0	1	0	0	0	2	0
91298	195	210	174	252	343	184	306	196	211	231
80184	24	105	52	98	171	94	127	81	56	149
160418	44	209	64	116	208	186	195	283	133	291
4254	93	680	53	335	525	262	141	325	86	168
105369885	3	14	4	5	21	3	6	3	1	4
105369886	0	0	0	0	0	0	0	0	0	0
105369887	3	0	0	0	4	0	0	0	0	0
728084	0	10	2	1	5	0	0	5	1	6
105378255	0	0	0	0	0	0	0	0	0	0
1848	533	2212	216	359	762	1083	1037	1518	747	1509
282809	228	208	145	391	275	216	378	224	262	238
100528030	37	64	72	73	63	48	120	62	44	73
8693	35	62	70	69	55	45	115	54	39	68
109729146	22	19	27	31	18	14	29	14	23	18
490	114	554	149	271	722	334	491	537	387	526
338758	17	123	12	18	66	57	30	51	38	58
107984543	0	1	0	0	1	2	2	0	0	0
105369890	0	5	2	1	3	1	4	1	0	2
105369891	0	1	0	0	0	0	2	0	0	0
105369892	0	0	0	0	0	0	0	0	0	0
105369893	0	0	0	0	3	2	0	0	0	4
102724834	0	0	0	0	0	0	0	0	0	0
105369895	0	0	0	0	0	0	0	0	0	0
439916	0	0	0	0	0	0	0	0	0	0
196477	0	0	0	0	0	0	0	0	0	0
1833	0	0	0	2	6	1	0	7	5	187
11081	8	0	0	0	4	0	0	1	0	2
4060	1013	8384	744	3840	24560	13980	9032	34045	15342	43213
1634	4993	8139	951	23271	44836	20293	12390	45897	26350	51276
105369898	0	0	0	0	0	0	0	3	0	0
107984544	0	0	0	0	4	0	0	0	0	0
105369897	2	6	2	0	7	3	1	3	0	1
105369896	0	0	0	0	0	0	0	0	0	4
105369900	0	0	0	0	0	1	0	0	0	1
105369901	0	2	0	0	4	0	0	2	2	0
256021	20	81	4	19	10	24	13	28	28	17
694	2631	4514	1517	2203	3160	4871	4108	6547	7711	5235
101928617	4	8	0	5	9	13	13	10	20	14
107984023	1	7	2	4	6	7	11	7	15	7
101930023	5	7	0	3	6	14	4	2	16	7
105369903	0	0	0	0	0	1	0	0	0	0
105369902	0	0	0	0	0	0	0	2	0	0
107984467	0	1	0	0	0	0	2	0	1	0
574016	0	9	1	1	0	7	14	1	2563	466
574028	0	2	0	1	7	0	1	5	20	16
100507616	6	21	8	8	8	24	12	39	57	24
105369904	0	3	1	3	4	1	6	7	1	5
105369905	3	24	0	3	0	2	10	29	25	0
338809	0	0	0	0	0	0	0	0	0	0
440107	0	1	1	1	4	4	6	1	3	1
8411	63	262	88	121	299	299	296	278	233	381
105369906	3	4	2	2	4	2	1	2	7	3
643339	6	1	5	13	6	5	9	1	1	1
105369907	0	0	0	0	1	0	0	0	0	0
105369908	0	0	0	1	1	0	0	0	0	0
102724933	0	0	3	0	0	0	0	0	0	0
105369909	0	0	0	1	0	0	3	0	1	0
11163	1490	1838	1091	2500	2695	890	2533	945	699	884
7334	656	940	461	691	948	934	1216	1237	1495	916
112267866	0	1	5	1	3	1	1	1	0	2
28977	283	454	224	412	497	368	560	534	571	496
144481	4	14	3	7	40	7	3	4	6	6
8835	167	599	140	344	746	298	285	256	242	252
8738	127	165	43	120	141	132	135	165	165	114
101928731	2	5	0	11	24	1	0	3	0	0
105369911	0	2	0	1	0	0	3	0	1	0
105369912	0	3	0	1	1	0	0	0	0	0
105369913	0	0	0	0	0	2	0	0	0	1
10154	443	331	236	415	277	1107	929	1201	1090	1552
51134	51	150	91	151	191	260	233	266	175	353
144486	5	8	3	4	10	1	17	8	2	2
102724960	0	0	0	0	0	0	0	0	0	0
100847031	0	0	0	0	0	0	0	0	0	0
57458	178	115	64	118	200	197	131	225	304	342
102465834	1	0	1	1	3	4	0	3	3	4
105369914	11	9	0	1	6	0	1	0	4	6
574449	0	0	0	0	0	0	0	0	0	0
160313	0	0	0	0	0	0	0	0	0	0
105369915	0	0	0	1	1	0	0	3	0	0
55967	681	556	338	501	993	958	767	1226	1621	880
7181	94	319	223	285	341	223	412	205	146	298
55785	20	103	18	51	158	184	120	224	163	214
112268099	0	2	0	0	1	2	1	0	1	2
55591	124	416	89	283	652	350	334	505	385	532
442903	0	0	0	0	0	0	0	1	0	1
100500802	2	9	0	6	7	3	15	7	2	14
105369917	0	0	0	0	0	0	0	0	0	0
107984545	0	2	0	0	0	0	1	0	0	0
10988	1153	1338	1054	1534	1098	751	1631	998	793	802
84101	10	12	18	32	5	1	11	8	6	0
100132594	0	0	0	0	0	0	0	0	0	2
59277	44	63	17	110	436	86	78	185	49	272
105369919	0	0	0	0	1	0	0	0	1	0
105369921	0	0	0	0	0	0	0	0	0	0
105369920	0	0	0	0	0	0	0	0	0	0
6636	1074	584	563	682	634	496	920	859	875	520
120935	2	2	2	6	4	1	2	1	2	1
144193	7	31	5	20	19	14	19	19	15	19
3034	181	72	206	183	37	55	100	53	28	51
102723340	497	165	296	319	287	568	519	424	811	374
4048	2771	1097	1636	1739	1778	3966	3002	2610	5145	2419
100189239	0	0	0	1	0	0	1	1	0	1
105369923	0	0	0	0	1	0	0	1	0	0
105369924	0	0	0	0	1	0	0	0	0	1
105369925	0	1	1	0	1	0	1	0	0	0
2004	194	934	98	469	1325	877	661	1513	1011	1651
107984546	0	6	0	4	1	0	2	0	0	4
