GeneID	GSM8428862	GSM8428863
23283	2310	1762
100506939	26	24
22943	7414	6148
101928687	58	42
105378305	0	0
4153	0	2
105378307	0	0
105378306	0	0
105378308	1	1
105378309	0	1
105378310	0	0
65217	6	5
105378311	0	0
100302192	0	0
100463289	0	0
11130	10995	8952
100500834	0	0
105378313	4	8
105378314	0	0
253430	1843	1521
55847	2464	2060
112268068	0	0
7321	1428	1353
7019	9338	7552
105378316	1	0
80114	4604	4639
107984234	26	42
728640	56	89
100507008	0	0
102724768	0	0
105682749	0	0
84457	13	23
220965	41	57
102724778	0	0
107984235	0	0
105378318	0	2
105378319	0	0
220963	1	3
100507027	0	1
8030	3902	3240
283025	0	0
288	71	84
107987153	6	2
107984292	0	2
105378320	0	1
983	13232	11840
9886	677	572
107984236	0	1
100507058	0	0
105378323	1	0
219623	7	7
101928781	1	2
219621	5	9
107984237	2	2
84159	2768	2665
219790	1074	1034
105378326	4	3
105378325	4	5
283045	1	1
22891	46	29
105378327	0	0
84890	1904	1756
1959	5	7
107984012	0	0
105378328	1	0
29982	1899	1602
221037	4156	3870
100302150	0	0
105378330	0	0
84989	89	61
221035	8128	7420
105378329	7	7
101929846	6	4
107984238	1	2
101928859	0	1
105378333	0	1
105378335	0	1
107984239	0	0
105378336	0	0
305	2	3
101928887	0	0
102724863	1	0
105378337	0	0
101928913	205	209
105378338	0	2
105378339	0	1
29119	1	4
105378340	1	0
101928961	1	0
347731	0	1
102466814	0	0
100189279	0	1
56521	84	105
23411	4120	3442
26091	3453	3035
100009667	0	1
84665	139	116
107984240	1	1
220202	12	12
107984241	1	1
64081	463	410
3189	10941	9628
55680	3944	3274
1763	2456	2080
8034	1460	1341
80312	439	437
55749	6868	6175
692211	9	8
219736	59	70
79009	6383	5134
9188	24501	18299
26128	5827	5093
105378342	0	0
5552	24527	17887
9559	9024	7900
6832	3648	2900
101928994	23	18
80201	5087	3740
3098	17093	10867
6865	0	2
23555	828	938
105378345	0	0
50674	0	2
101929021	1	5
219738	409	371
105378346	0	0
1305	476	377
105378347	6	2
107984242	25	26
102723350	1	1
55506	358	325
84883	2054	1742
219743	509	485
56681	12352	10706
5464	10718	8164
64106	0	2
55222	1713	1511
1979	3126	2624
4838	8	8
27143	261	184
5551	7	7
140766	41	41
219793	0	0
8879	3766	3271
5092	3330	2782
105378349	0	0
105378350	0	0
105378351	0	1
219699	11	18
728978	6	6
107987148	0	0
112268061	0	4
55315	40	45
105378353	2	3
64072	10	13
105378356	0	0
102723377	0	1
105378355	0	0
414152	6	8
64115	810	914
102465689	0	0
5660	62457	49470
9469	2345	1900
9806	83	97
51008	1952	1784
119504	3649	3513
54541	7065	5057
54788	3668	3121
10367	4972	4380
90550	3310	2623
100616286	0	0
170392	1	2
84647	1	0
5033	11978	9929
25961	488	407
109617000	30	36
11319	3936	3183
317662	4415	3622
105378358	1	4
23234	7031	5129
414245	268	199
51021	6970	5744
118491	123	141
310	9693	7265
118490	48	57
5532	2319	2154
101929145	594	566
159195	1111	896
58529	11	26
79933	8	13
105378360	0	0
113939925	366	334
729092	162	162
729096	169	138
2749	63	38
9632	8724	6522
170384	1210	961
107984243	147	115
118487	1800	1556
23053	2634	2096
100507331	604	486
8509	1329	1049
818	3009	2564
5328	6892	5662
414236	1554	1305
7414	19510	15086
107984244	3	3
26985	4622	3810
132	4144	3564
102723439	19	15
23522	1493	1203
101929165	1	2
109623471	0	0
338599	2	5
51207	6	12
142891	3314	2893
7417	14331	11869
118881	438	388
84858	248	244
253264	5	1
100131213	44	48
101929234	9	12
107984293	6	7
83938	3	7
693191	0	0
105378367	4	3
112268057	0	2
3778	2305	1812
101929328	5	4
101929310	0	3
101929286	2	2
105378369	1	1
105378372	3	3
9231	3914	2967
101929347	1	1
100128292	29	27
11128	3793	2706
6229	122656	102736
105378373	0	0
105378374	2	4
105378375	0	3
100132987	0	1
414243	0	0
107984245	1	0
105378378	0	0
107984246	0	0
105378379	0	0
283050	16	9
112268062	0	0
57178	1077	869
107984247	257	248
10105	15741	10910
219654	1166	1147
105378383	3	0
729815	1	2
143244	977	625
729238	0	2
653509	0	1
105378385	8	1
101929506	19	12
650623	139	107
101060691	588	432
107984248	28	17
729262	41	30
642361	159	136
283008	76	66
100288974	2	1
8512	3	0
6441	0	1
219347	19	17
80195	477	437
219348	2	0
311	4611	3845
439990	337	358
100130698	14	12
4143	44	27
143241	1	1
84332	15	8
84293	5434	4424
81619	4190	3206
101929574	1	0
387694	1	0
105378387	1	0
105378386	0	0
105378390	0	0
10718	1	3
107984294	0	2
101929590	0	0
107984187	0	0
105378392	1	0
105378394	0	0
105378393	0	0
105378396	0	0
105378397	0	0
107984181	1	0
105378398	0	0
105378399	0	0
27069	18704	15049
642934	1136	1003
387695	9	3
92211	775	664
340745	4	2
26103	0	0
5995	1	1
170425	3	0
54462	3400	3143
105378400	0	0
105378401	0	0
107984249	0	2
101929624	0	0
105378402	0	0
105378403	0	0
101929646	0	0
101929662	0	0
101929684	0	0
105378404	0	0
100507470	0	0
2894	6	7
442911	0	0
23063	6621	5401
105378408	0	1
105378407	0	0
105378406	0	0
94233	5	6
105378409	1	2
11155	12	29
657	2499	2147
79812	109	86
6623	194	161
10974	50	24
119385	64	35
643161	8	9
2746	8248	6447
54537	2978	2430
105378410	43	46
728118	172	142
728190	562	521
439994	343	248
728130	137	124
728218	1	0
112268063	49	36
112268064	9	9
100616296	1	0
9562	2054	1923
105378412	1	2
9060	5752	4091
84896	4657	4122
142913	11	14
100144748	61	35
5728	3813	3568
107987150	66	43
105378414	0	0
105378415	1	1
105378416	0	0
101929727	1	0
55328	0	0
142910	1	1
8513	0	0
643414	0	2
643418	2	2
340654	1	0
118932	5	1
57559	660	553
105379869	1	3
100132116	183	192
59	450	426
355	1134	827
100302740	4	1
100616192	0	0
100616128	0	0
105378418	1	0
9023	20	20
3988	4245	3573
105378419	45	64
3433	6145	4553
3437	6270	5217
101926887	45	41
439996	2	2
3434	9649	6767
107984251	133	101
24138	2187	1796
387700	182	213
101926906	3	3
53354	724	679
406901	0	0
105378421	33	23
283011	173	184
9585	4410	3902
105378424	0	0
643529	0	0
105378425	0	1
101926924	0	0
105378426	0	0
101926942	0	0
3363	81	82
10556	3278	2959
27063	13959	11409
105378427	1	1
107984252	4	6
105378430	0	0
100874184	0	0
105378429	9	4
119369	38	26
84333	5637	4590
100188947	22	14
143279	983	881
105378433	4	6
5507	2373	1550
107984253	0	0
100507633	4	5
80351	7218	5969
143282	168	144
9044	4325	3268
22849	353	231
107984254	3	1
54708	2915	2499
100507674	4	2
3416	2249	1946
3832	7578	6695
3087	778	650
54536	1125	1087
340665	0	0
1592	2	0
26509	21024	14222
55165	7158	6515
105378436	0	1
338557	1	0
5950	20	26
5146	12	21
118924	1437	1315
101927013	0	0
9211	0	3
105378437	1	3
159371	735	585
266971	143	102
105378438	0	0
51196	896	984
101927049	1	2
107984255	0	1
100128054	702	872
64318	4031	3152
23232	1980	1619
3070	7175	7106
1562	6	6
1557	10	5
1559	7	4
107984256	0	1
1558	9	7
107984258	0	3
107984257	12	2
142827	4	1
9124	7234	6296
10580	383	410
5832	6430	4162
26123	2863	2327
953	1558	1072
728558	85	54
387707	55	38
54619	1152	851
100422892	0	0
9849	718	588
29760	7	6
1791	0	1
93377	0	0
7093	121	130
56889	20274	16334
105378443	167	169
118788	617	492
728658	7250	4581
693192	0	0
102723665	52	39
84458	3196	2676
6585	5	5
105378444	0	0
100505540	0	0
100533184	264	161
112268065	0	2
105378447	5	2
84986	1534	1210
10023	50	59
23401	349	287
105378448	1	1
23223	2956	1821
644215	30	15
5223	26240	19167
51013	2047	1923
84287	2233	1745
64210	5325	4282
80019	1078	947
26287	162	206
112817	520	456
414157	23	15
118812	693	686
55361	4422	3541
60370	1029	1032
83742	1478	1213
118813	1520	1181
6425	0	1
107984260	0	0
100505561	1	0
401647	52	21
55118	5	5
113839520	0	0
27291	999	848
84171	233	248
105378449	0	0
84795	702	542
100302133	3	4
3257	1626	1617
100616482	5	1
101927278	22	20
60495	1	2
102465253	0	0
26507	122	75
2805	7699	5410
107984261	25	14
101927300	198	202
101927324	0	0
159296	0	1
81894	1297	1127
105378450	20	10
57089	2649	1730
1355	3556	2721
51076	1323	1140
1244	647	614
23268	2964	2143
100188954	224	113
1369	2	1
10613	5903	4678
1147	4284	3484
55280	2586	1965
677800	4	3
282991	2890	2518
9033	6	5
6319	25918	21726
90271	177	196
7479	0	2
105378452	1	4
25956	242	259
4714	8606	6493
55662	3720	2822
5076	11	21
55719	7610	6245
57715	394	359
693193	0	0
84545	2441	2267
56652	1873	1382
84445	3004	2404
79955	267	282
81855	1588	1379
107984262	162	116
81621	137	152
100038246	0	0
3195	2	0
101927396	0	2
10660	0	0
399806	4	1
101927419	0	0
105378453	0	0
8945	1260	1070
27343	944	844
25911	958	610
100423033	0	0
100422900	0	0
6468	557	466
105378456	0	1
105378455	0	1
105378458	0	0
105378457	2	0
2253	1	0
10360	2093	1637
10724	6156	4690
100289509	20	16
30819	46	39
107984029	19	12
79591	1757	1404
101927445	6	9
79803	949	677
8861	3391	3011
23082	4907	3632
9221	14032	9903
83401	119	143
5309	6	11
8729	6510	4603
107984263	66	38
4791	3566	2873
5662	61	65
79176	390	319
79004	2327	1998
574447	0	0
100505761	276	255
79946	42	36
79847	2314	1964
10121	9000	6621
51684	627	542
81603	3997	3789
105378460	483	400
403	1753	1636
118980	576	506
54838	2435	2147
1586	17	7
102724307	3	4
107984264	6	8
100528007	946	872
119032	1267	1161
57412	829	767
107984265	19	10
54805	3081	2953
22978	5253	4478
729020	17	13
9118	6402	5312
84108	2379	1776
6877	2958	2579
84833	3044	2711
100302174	63	39
22984	5644	3476
51063	98	100
255022	25	27
119395	7	20
102724341	5	13
9148	678	702
9644	275	314
100505839	5	1
79991	710	674
102724351	34	24
9748	5614	4757
1308	303	132
100126326	7	3
119392	724	681
80217	48	36
693194	0	0
9446	5784	4099
119391	133	125
100616323	9	5
85450	1578	1335
101927472	2	0
159686	52	42
100505869	15	8
101927523	0	0
105378464	0	0
22986	0	2
100505890	1	0
105378465	0	0
105378466	0	0
105378467	0	0
107984266	0	1
101927549	0	1
105378468	0	0
105378469	1	0
105378470	0	0
102724439	0	0
105378472	0	0
114815	5	0
105378473	0	0
105378475	0	0
105378474	0	0
101927573	0	0
103695365	1	1
105378476	1	1
105378477	0	3
105378478	0	0
107984182	0	0
7511	3020	2385
100505933	23	9
120	1956	1939
105378479	0	0
4601	931	878
105378480	1	0
10285	4215	3293
105378482	36	27
105378481	9	10
1847	1837	1815
105378483	4	5
9126	7487	7202
282996	3	6
112268066	0	0
282997	38	52
27250	2107	1853
100616113	11	7
92482	980	941
8036	1916	1607
644511	24	10
100313921	0	0
150	3	1
113633881	0	0
105378484	0	1
105378485	0	1
105378486	1	0
107984268	0	0
57678	894	653
101927600	0	0
6975	0	1
102466189	0	0
102465427	0	0
390003	0	1
51703	806	636
64429	2859	2398
143187	1092	867
100422909	0	0
105378487	4	11
112268058	34	31
103344931	77	86
107984158	1	0
6934	930	868
106635520	0	0
105378489	1	0
105378490	1	0
107984269	2	0
107984270	1	0
3026	10	4
4892	3	3
840	1860	1530
79949	10	10
100616162	0	0
9937	1168	1121
107984271	1	1
374354	2022	1861
105378492	0	0
105378493	12	6
153	45	33
55088	1126	868
100302224	8	9
56165	0	2
340706	23	14
84632	485	402
105378494	1	0
3983	612	471
101927692	0	0
57700	2578	2237
142940	2571	2089
102724589	0	2
107984272	0	0
105378496	0	0
26033	566	509
105378497	4	10
2674	595	585
109623470	0	0
107984273	3	2
374355	1	0
119548	2	0
5406	0	0
5407	1	1
5408	0	3
143379	0	0
105378499	55	46
259217	601	512
105378498	0	0
113218494	3	1
387712	347	358
57698	1729	1519
11023	0	1
101927704	0	1
100500893	0	0
338567	0	0
105378500	0	0
6571	113	122
118987	1913	1642
105378502	0	0
196047	2	0
2018	1	0
107984274	0	0
102724627	0	0
105378504	0	0
22841	1529	1349
255082	17	15
101927760	0	2
63877	2099	1654
100506126	2	0
105378507	1	1
2834	0	0
143384	3926	3190
107987151	1	1
340719	218	258
8661	30206	19673
641451	3	1
404636	2199	2237
119559	1867	1461
10935	8672	7962
2869	199	185
101927868	10	7
105378511	2	1
100616398	0	0
6001	4070	3111
7073	5710	4893
105378512	75	50
9531	2874	2407
22876	1131	1025
105378513	28	20
79892	6471	5418
11196	4029	3254
100616322	0	0
105378515	0	1
196051	20	16
404216	0	0
105378516	3	0
283089	1	0
55717	2926	2433
105378519	159	109
105378518	0	0
105378520	0	1
105378521	1	1
105378522	0	0
101927889	0	0
105378523	0	0
2263	134	68
107984183	0	0
11101	1552	1379
100130887	4	6
54780	1796	1527
10579	1036	725
118663	4	1
59338	1527	1462
100500866	0	0
105378525	0	1
387715	0	0
5654	46	34
105378526	258	206
1755	16	10
112577516	1	0
399814	0	0
375940	0	0
100533195	27	14
50624	6	3
196792	64	51
399815	62	64
118670	0	1
80007	1077	844
118672	184	135
64376	1188	1061
36	935	729
340784	0	0
3167	5	7
9184	9750	7996
107984275	23	20
105378531	2	2
105378530	1	0
2849	0	2
105378532	0	0
119587	1	2
105378533	0	0
105378534	0	0
107984128	0	3
107984276	0	0
51363	855	613
105378536	1	1
107984184	1	1
4942	4655	4125
390010	9	4
64077	272	228
105378539	66	71
9679	349	258
101927944	0	2
399818	935	791
23172	1358	1280
107984160	3	2
54764	2428	2026
1488	7206	6194
100423041	1	1
105378541	4	3
105378542	6	7
105378543	0	0
105378544	0	0
105378545	0	0
105378547	0	0
100169752	0	0
387718	0	0
102724793	0	0
283038	5	5
107984277	1	1
399821	5	6
26098	1552	1263
101927983	79	73
118856	1	1
7390	1685	1176
100616327	1	0
56647	5242	3865
55760	1103	1065
92565	27	15
101410540	0	0
8038	55	34
101101772	4	2
112267914	1	3
118611	1	3
728158	1	0
105378549	1	1
105378548	0	0
105378550	48	33
1793	3839	2840
107984059	4	1
105378552	91	82
642938	44	46
105378551	0	0
594857	0	0
399823	0	0
119467	0	0
5791	433	416
105378553	1	0
4288	6611	5331
101927381	0	0
105378554	0	0
107984185	0	0
105378555	0	0
728327	0	1
107984279	0	0
105378556	0	0
105378557	0	0
4255	480	386
105378560	29	28
107984280	3	8
107984281	0	1
253738	0	4
100422873	0	0
105378558	1	1
387723	11	11
119437	32	33
102724883	15	12
105378561	1	5
10539	5945	4091
107984002	1	0
105378562	0	0
100422867	0	0
107984186	0	0
256536	1	0
101927489	0	3
105378563	0	1
101927461	0	1
399827	21	20
105378565	0	0
105378566	0	0
55844	6361	4596
664	9091	6449
282973	12	8
105378567	4	2
10570	1037	676
282974	899	629
80313	307	230
170394	258	195
105378568	4	4
170393	6	6
105378570	2	2
105378569	1	0
107984282	8	6
3632	527	400
84504	152	138
54777	4	7
105378571	2	0
105378572	0	1
101927590	0	1
103695432	1	0
399829	0	0
107984283	0	0
112268067	8	5
84435	1	2
100128127	0	0
85442	42	38
105378574	0	0
105378573	1	1
8433	0	0
27287	3	4
101927671	0	0
574448	0	0
101	610	428
10844	3509	2858
118472	807	722
50632	5	4
118471	76	78
282969	1059	783
1892	5294	3902
100500911	0	0
196743	253	195
92170	2026	1388
503542	167	124
619207	43	38
105378576	1	5
105378575	8	15
107984284	0	0
1571	12	17
93426	0	0
399833	1	1
441581	7	5
100133161	53	34
112268070	25	17
388572	24	15
101930129	7	5
147199	0	1
113746	0	1
51272	3253	2243
60626	8342	6185
102465445	6	4
23410	1266	1101
5719	10119	6925
171389	5	1
80162	846	709
387733	1	0
10581	1729	1374
8519	2996	2975
10410	25830	23052
105376504	76	82
105376505	27	35
338707	1977	1446
11187	1754	1304
59307	481	512
338440	54	59
105376506	6	17
81490	3291	2499
6050	10367	8106
115399	94	82
101059906	150	116
3265	4229	2745
256329	146	147
692247	34	47
8045	1901	1542
100506211	457	359
406992	3	4
143666	177	122
57661	6326	3994
3665	4532	3622
53841	10	9
6343	21	10
1815	7	9
10522	2771	2385
283232	683	680
64787	16415	13731
105376509	2	2
6888	15139	11429
347862	3620	2955
171391	66	81
51286	2	3
79751	1567	1100
101927423	48	27
55367	1748	1709
6181	25498	24183
619565	19	16
57104	4431	4119
283229	156	122
977	8643	7415
5441	3150	2387
7106	1909	1610
66005	2918	2163
161	3993	3140
4588	18	10
101927503	1	6
107987157	3	9
4583	44	54
4586	22	19
727897	25	23
112577518	0	1
102466725	0	1
54472	3185	2573
105376512	47	41
255512	65	37
105376513	0	0
9024	680	613
107984298	56	51
105376514	76	62
81532	983	898
1850	269	272
338651	0	2
387264	2	1
440021	0	1
387266	0	0
387267	0	0
439915	0	0
387742	0	0
100132464	0	0
100505570	0	1
440023	0	0
402778	65	86
1509	16376	16137
105376517	2	1
90019	9	7
7136	6	8
107984299	0	1
4046	21	30
100423021	0	0
102465993	3	4
101927624	0	0
7140	16	17
6150	3099	2192
106635549	0	1
100133545	1	2
104355220	0	1
103344718	336	336
283120	637	551
100033819	53	46
3481	716	616
723961	702	599
619552	0	0
51214	11	2
3630	0	0
7054	2	2
100616126	0	0
430	3	2
29125	8	8
10077	8	16
101927682	123	96
105376520	5	2
975	9668	7934
10078	1572	1261
29850	5	1
3784	13	13
10984	737	525
338653	2	2
55539	3	1
1028	1028	1138
5003	179	139
5002	343	333
7262	1310	1169
4676	11445	9341
677833	2	4
833	11155	8906
100852407	1100	796
114879	630	579
107987158	19	6
386746	0	0
283303	0	0
116534	1	1
7748	1656	1608
650368	14	16
10821	2	3
105376525	0	0
105379880	3	5
105376526	3	5
101927708	1	2
107984301	5	4
7221	7	1
116969	186	170
417	0	0
57053	43	39
4928	11847	8793
27315	1077	1117
391	1835	1842
105376527	37	27
6786	3669	3084
100616453	48	27
6240	26348	21103
100506082	7	8
143496	0	0
6737	2217	1507
119774	0	0
390036	0	0
119772	0	0
143502	1	0
390037	0	0
55128	1132	819
390038	0	1
143503	0	0
105376528	0	0
81285	2	1
256892	0	0
119695	0	0
119694	0	0
119692	0	0
401663	0	0
401665	0	0
119687	0	1
81282	0	0
79324	0	0
401666	0	0
401667	0	0
56547	0	1
119682	0	0
119679	1	0
119678	0	0
79296	0	1
390054	0	1
23538	0	0
283110	0	0
283111	0	0
3043	1	5
3045	0	0
3044	0	0
103344929	0	0
3047	0	0
3048	0	0
3046	0	0
79339	0	0
79345	0	0
282763	0	0
390058	0	0
390059	0	0
79470	0	0
390061	0	0
390063	0	1
390064	0	0
390066	0	0
50613	0	1
143630	3	9
101927763	3	2
390067	1	0
340980	0	0
85363	7059	5269
117854	446	476
445372	481	420
53840	355	320
107984302	7	10
10346	5097	3727
390072	0	1
387748	0	1
390075	0	0
79473	0	0
390077	1	2
390078	0	0
390079	0	0
112268071	1	1
390081	0	0
390082	0	0
107984304	2	0
390083	0	0
390084	0	0
338751	0	1
120793	0	0
107984303	1	0
120796	1	0
196335	1	2
255725	0	0
120787	0	0
160298	53	33
84067	1329	1060
1262	1	2
887	0	0
112464	549	311
101927825	456	235
6609	1782	1418
322	2741	2414
3263	35	28
10612	968	844
23647	4632	3578
26515	1957	1551
144132	610	588
23378	1726	1285
3611	4216	3617
6881	7856	6866
1200	15974	15421
8642	179	118
63875	6302	4530
387751	31	16
338755	10	5
144125	0	0
8590	0	1
144124	1	1
341276	3	0
283297	1	0
120776	0	2
107984019	43	28
120775	0	0
7762	827	670
102724711	45	37
7761	104	85
338323	3	1
27288	0	0
100313774	0	0
143425	0	0
100506258	2	1
283298	2	2
8495	294	298
105376535	0	0
51700	4	4
341277	1	2
105376533	0	0
120065	0	1
120066	0	0
26343	2	1
283299	9	5
107984307	13	15
390093	4	1
26496	4	5
338322	395	297
8665	18281	16008
103581031	1	0
7275	2171	1789
101927917	0	0
79608	562	529
101927936	0	0
4004	5	6
105376536	0	0
65975	360	315
9866	14406	12742
6157	86034	77986
619562	38	35
677826	23	21
6764	1083	917
107984308	38	56
105376539	3	1
102724784	1	2
56672	1374	1127
56673	21	15
56676	3	1
56674	2681	2438
493900	75	80
56675	1573	992
105376541	7	8
57758	75	47
100847015	0	0
283102	2	0
105376542	2	2
23258	7242	5725
100189370	0	0
440026	7763	7656
10527	34989	27518
677808	5	8
644656	291	199
7702	1033	860
7465	3428	3234
23075	11320	9776
440028	490	502
283104	236	272
81846	2569	2450
105369149	98	78
101928008	7	11
105376544	205	113
133	8756	6634
100130460	17	12
272	300	279
100463486	10	15
100616263	1	0
50862	3511	3217
100129827	2	3
10894	0	1
10335	3	4
9646	5679	4432
1982	41413	30910
692223	33	16
101928053	16	13
112268072	8	5
105376547	1	0
58486	3694	3261
729013	100	84
107984309	0	0
105379882	4	2
105376550	0	2
107984310	0	0
105376548	1	0
374378	409	275
283106	1027	728
107983976	0	1
105376553	1	0
100423026	0	0
102465870	0	0
107984311	13	8
55031	5515	4978
27122	18615	16124
105376554	16	13
9645	10283	6890
102466906	2	2
107984312	21	9
84953	127	138
55742	8334	6290
105376556	0	0
7003	12785	11288
107984313	0	1
100506305	2078	1661
105376557	24	17
644943	82	71
105376558	0	0
406	997	878
84280	3383	2745
5741	0	0
84188	9120	7652
105376562	0	0
105376561	0	0
101928132	2	1
10418	131	123
22800	11813	11025
1315	17765	14084
5682	10090	8325
5140	3	3
107984315	1	2
120227	298	287
796	0	1
797	2	0
387755	62	43
105376569	1	1
105376568	0	0
102724957	0	0
105376567	0	0
107984370	0	0
105376570	0	0
55553	3	1
102464826	0	0
105376572	0	0
112268084	0	1
105376571	0	1
10944	21805	14754
144100	203	244
109623465	0	0
112268085	0	0
107984416	1	2
10819	1	2
6207	28790	27781
26822	36	26
85388	41	53
5286	7017	6655
4925	9725	8462
105376576	6	7
374383	644	404
107984316	766	741
3767	24	27
6833	5	9
10083	6	7
340990	3	7
102723330	0	0
4654	6	6
3746	3	5
26297	666	584
107984317	7	6
7166	48	48
107984318	14	12
113174	2987	2575
6290	0	0
117195	0	1
117196	0	0
494141	2	2
100528017	178	145
6291	48	56
6289	598	523
6288	3678	3428
11234	5530	4878
2965	7221	6424
105376577	183	141
100423016	0	0
3939	153742	101158
3948	357	269
160287	19	17
7251	5835	5278
55293	1824	1587
112268073	16	14
100506540	345	250
144108	3151	2462
105376578	1	1
144110	97	123
283284	6	9
105376579	4	1
84867	0	1
259249	0	1
117194	0	0
54503	2060	1925
8048	1	0
105376580	2	2
79733	937	841
89797	2325	1748
100874012	1	2
399876	2	1
100616118	0	0
100126784	135	74
100616426	0	0
100874014	58	23
107984418	17	8
120237	1	0
105376583	1	1
10553	39	7
10196	3165	2414
105376584	0	1
9152	3	3
4745	0	1
105376586	1	1
105376585	0	0
107984320	0	0
102723370	1	0
105376587	0	0
203859	4	4
57084	0	1
102723378	0	1
105376589	0	0
105376588	0	1
2188	469	322
